80,98,114,255
47,71,93,255
24,40,77,255
29,33,82,255
41,51,90,255
40,49,92,255
30,40,90,255
36,47,104,255
56,68,128,255
54,68,127,255
45,62,117,255
54,72,124,255
72,94,119,255
79,98,116,255
106,123,131,255
126,139,143,255
118,131,135,255
111,128,136,255
103,122,140,255
83,105,130,255
38,60,98,255
76,95,149,255
86,103,168,255
62,78,139,255
48,67,113,255
50,70,109,255
60,75,128,255
70,83,150,255
46,73,116,255
65,85,136,255
67,79,131,255
67,75,110,255
79,89,103,255
77,89,97,255
62,79,101,255
61,78,116,255
93,103,116,255
101,112,130,255
106,115,146,255
95,105,145,255
71,82,126,255
52,65,109,255
50,65,106,255
57,73,111,255
74,88,145,255
59,74,127,255
45,61,108,255
37,54,96,255
28,44,89,255
22,38,86,255
28,42,99,255
40,53,117,255
29,40,98,255
27,36,89,255
36,45,90,255
55,65,102,255
64,72,105,255
53,60,92,255
36,41,75,255
27,32,68,255
43,52,109,255
41,51,101,255
42,53,95,255
54,66,104,255
73,85,121,255
82,93,133,255
65,75,122,255
43,53,103,255
30,53,99,255
47,66,112,255
54,69,112,255
45,56,96,255
37,48,90,255
46,60,108,255
64,82,134,255
74,96,150,255
67,78,120,255
70,85,130,255
70,88,138,255
64,86,137,255
54,76,127,255
48,66,116,255
47,62,107,255
50,61,103,255
56,73,113,255
71,88,126,255
82,100,136,255
83,101,135,255
84,103,134,255
87,106,135,255
81,100,128,255
70,90,115,255
63,75,109,255
64,79,114,255
72,88,125,255
77,94,134,255
67,86,130,255
52,75,121,255
54,78,128,255
66,90,142,255
35,66,108,255
51,80,123,255
75,98,144,255
98,116,164,255
113,131,179,255
109,132,177,255
82,112,152,255
55,86,126,255
77,93,141,255
48,66,116,255
41,61,108,255
42,62,101,255
62,72,95,255
134,130,130,255
195,177,153,255
32,36,77,255
22,27,63,255
21,28,60,255
30,39,68,255
32,43,74,255
28,40,76,255
34,45,87,255
45,58,104,255
43,60,115,255
58,73,124,255
94,109,152,255
96,111,142,255
104,118,130,255
124,137,129,255
122,134,106,255
134,147,107,255
124,133,92,255
121,132,101,255
116,133,113,255
121,142,139,255
109,131,143,255
102,122,145,255
82,99,129,255
8,23,56,255
34,42,77,255
36,43,83,255
27,33,79,255
27,33,81,255
40,46,94,255
41,48,91,255
46,53,93,255
67,75,110,255
70,90,137,255
106,117,123,255
130,131,101,255
131,135,106,255
113,129,132,255
70,92,127,255
32,49,89,255
26,35,66,255
33,44,76,255
36,46,85,255
32,42,91,255
41,52,109,255
63,75,135,255
64,78,139,255
58,75,133,255
70,87,145,255
93,119,94,255
99,119,106,255
123,134,139,255
135,140,156,255
121,126,142,255
116,127,132,255
118,138,125,255
108,134,109,255
104,124,163,255
87,104,159,255
59,75,140,255
43,61,121,255
51,74,119,255
62,86,126,255
49,73,125,255
27,48,115,255
80,105,147,255
61,80,134,255
34,47,103,255
48,59,101,255
102,115,135,255
120,135,144,255
83,101,119,255
49,66,98,255
108,123,154,255
105,120,155,255
106,121,162,255
102,118,165,255
79,97,145,255
53,72,118,255
43,64,107,255
48,72,112,255
71,86,141,255
67,82,135,255
65,80,131,255
64,79,130,255
60,75,130,255
55,69,130,255
59,72,139,255
67,79,151,255
63,79,144,255
43,57,116,255
23,38,89,255
25,40,85,255
36,50,91,255
46,57,99,255
49,58,103,255
51,60,107,255
57,71,130,255
49,64,119,255
51,67,114,255
65,82,122,255
75,93,129,255
68,86,122,255
52,69,107,255
41,58,98,255
37,58,115,255
54,71,126,255
54,68,117,255
36,47,91,255
32,43,85,255
54,69,112,255
75,94,140,255
80,103,151,255
63,74,116,255
69,84,129,255
73,91,141,255
66,88,139,255
54,76,127,255
49,67,117,255
52,67,112,255
60,71,113,255
72,91,135,255
77,96,140,255
70,90,131,255
56,76,115,255
56,76,113,255
69,90,125,255
70,91,126,255
61,82,115,255
76,95,141,255
81,100,146,255
90,110,157,255
96,119,167,255
92,116,164,255
80,104,154,255
73,98,150,255
72,100,151,255
106,135,181,255
96,121,163,255
77,100,132,255
60,79,108,255
56,74,108,255
55,76,121,255
48,71,129,255
35,61,126,255
57,73,120,255
46,64,114,255
61,81,132,255
72,91,137,255
85,94,123,255
142,137,143,255
194,175,155,255
55,59,108,255
43,48,94,255
40,47,88,255
46,56,95,255
46,57,97,255
39,52,98,255
44,56,108,255
55,68,124,255
45,68,126,255
67,89,143,255
97,118,161,255
106,126,151,255
114,130,131,255
133,141,112,255
141,146,91,255
151,152,81,255
159,160,81,255
156,161,93,255
126,140,93,255
142,162,139,255
112,138,139,255
97,124,145,255
116,141,176,255
25,49,91,255
32,41,84,255
24,33,80,255
13,21,72,255
19,27,80,255
29,37,90,255
23,32,79,255
34,44,84,255
71,81,118,255
89,99,162,255
112,117,111,255
120,121,50,255
116,123,57,255
109,123,119,255
76,97,140,255
43,60,102,255
35,48,66,255
20,31,62,255
25,35,72,255
23,33,80,255
31,42,99,255
51,63,125,255
52,65,129,255
50,66,129,255
67,83,144,255
115,136,115,255
113,130,110,255
126,136,121,255
130,136,122,255
116,122,108,255
113,123,108,255
117,134,114,255
107,128,107,255
120,136,174,255
101,116,169,255
80,96,159,255
55,74,129,255
28,52,90,255
24,51,82,255
34,61,104,255
36,63,120,255
50,74,112,255
73,93,144,255
75,91,152,255
71,85,134,255
80,96,123,255
85,103,117,255
88,106,122,255
102,118,145,255
67,83,131,255
51,69,117,255
53,71,121,255
70,90,141,255
71,93,144,255
52,76,124,255
34,60,107,255
31,57,102,255
26,41,96,255
31,46,101,255
39,53,110,255
42,56,115,255
40,53,117,255
36,48,118,255
38,50,124,255
41,52,130,255
57,77,141,255
52,73,132,255
52,72,123,255
59,80,125,255
66,85,129,255
67,83,130,255
60,74,123,255
52,65,119,255
55,76,133,255
54,76,130,255
65,87,138,255
78,101,146,255
72,96,136,255
54,79,114,255
49,74,109,255
58,83,117,255
51,71,135,255
72,88,149,255
74,87,141,255
55,65,112,255
51,62,106,255
68,83,126,255
74,93,137,255
64,87,132,255
65,76,118,255
69,84,129,255
74,92,142,255
73,95,146,255
70,92,143,255
70,88,138,255
74,89,134,255
79,90,132,255
90,109,155,255
80,99,145,255
71,90,136,255
67,86,132,255
66,85,129,255
65,84,128,255
64,83,127,255
66,85,129,255
32,56,108,255
31,55,107,255
32,58,107,255
38,64,113,255
42,68,113,255
44,70,115,255
42,71,114,255
43,72,115,255
61,86,130,255
63,86,118,255
62,83,100,255
63,82,92,255
74,92,108,255
85,102,140,255
83,100,165,255
74,93,174,255
70,87,129,255
59,77,125,255
75,94,148,255
81,99,149,255
83,91,126,255
132,127,137,255
189,170,152,255
56,61,115,255
46,51,103,255
44,53,100,255
51,62,106,255
49,62,108,255
39,53,102,255
40,53,110,255
49,63,124,255
45,68,124,255
74,98,150,255
96,121,163,255
113,136,158,255
122,139,134,255
137,143,103,255
158,156,86,255
165,157,68,255
156,152,51,255
162,164,76,255
126,136,72,255
143,162,129,255
112,136,134,255
96,123,146,255
137,164,205,255
54,80,129,255
58,67,120,255
51,60,115,255
41,49,108,255
43,51,112,255
46,55,112,255
36,46,96,255
56,67,111,255
104,116,154,255
107,117,180,255
120,125,119,255
119,120,49,255
114,121,55,255
113,127,123,255
84,105,148,255
48,65,107,255
35,48,66,255
33,44,78,255
38,48,87,255
31,41,90,255
32,43,100,255
45,57,117,255
45,59,120,255
47,64,122,255
68,85,141,255
127,142,159,255
116,130,126,255
120,134,95,255
125,139,78,255
117,131,70,255
117,131,92,255
117,131,127,255
103,118,135,255
116,132,167,255
87,101,149,255
83,98,153,255
84,100,145,255
59,81,106,255
50,74,88,255
59,83,105,255
58,80,115,255
57,81,105,255
81,102,145,255
79,97,157,255
59,78,133,255
52,72,109,255
51,71,92,255
61,78,99,255
84,97,127,255
62,79,137,255
60,79,134,255
73,92,146,255
89,111,164,255
90,114,166,255
74,99,152,255
62,90,142,255
63,90,145,255
72,87,142,255
71,85,142,255
65,79,140,255
54,67,133,255
47,59,129,255
52,64,136,255
64,76,148,255
75,87,159,255
60,84,136,255
66,90,138,255
72,96,138,255
73,98,133,255
74,96,132,255
74,94,133,255
74,90,135,255
72,88,135,255
43,67,119,255
36,60,112,255
44,68,118,255
64,88,136,255
72,97,142,255
64,89,131,255
61,87,124,255
68,94,129,255
65,85,150,255
81,97,160,255
82,95,151,255
70,80,129,255
67,77,124,255
76,91,136,255
72,91,137,255
54,77,123,255
58,69,111,255
56,71,116,255
57,75,125,255
63,85,136,255
71,93,144,255
75,93,143,255
73,88,133,255
70,81,123,255
68,89,134,255
60,81,126,255
75,96,141,255
105,126,171,255
104,124,171,255
71,91,138,255
50,70,117,255
54,74,121,255
59,87,138,255
60,89,135,255
67,94,137,255
76,103,142,255
91,119,152,255
107,136,162,255
116,144,167,255
118,147,167,255
117,141,167,255
125,149,163,255
133,153,155,255
133,150,145,255
127,143,146,255
109,125,150,255
79,97,149,255
55,71,142,255
96,115,146,255
71,91,132,255
68,88,139,255
61,79,131,255
58,65,105,255
112,106,118,255
185,166,148,255
38,45,101,255
29,37,88,255
29,39,88,255
37,50,96,255
35,49,97,255
25,39,90,255
22,36,95,255
28,44,107,255
45,65,112,255
80,103,149,255
95,121,158,255
117,141,163,255
125,144,138,255
134,140,100,255
167,161,89,255
171,158,66,255
137,132,28,255
155,153,64,255
121,129,65,255
130,147,115,255
105,127,128,255
82,108,134,255
108,133,177,255
37,60,114,255
36,47,107,255
36,46,109,255
27,37,102,255
24,34,99,255
22,32,95,255
13,25,79,255
32,45,91,255
77,91,132,255
88,108,155,255
111,122,128,255
126,127,97,255
134,138,109,255
135,151,154,255
105,127,162,255
67,84,124,255
54,63,94,255
36,45,88,255
40,49,96,255
31,40,93,255
29,40,98,255
42,54,114,255
48,62,119,255
61,79,131,255
90,108,156,255
123,139,177,255
112,129,137,255
117,135,97,255
125,144,74,255
121,140,70,255
123,141,103,255
121,138,146,255
103,119,157,255
114,133,161,255
60,76,114,255
65,80,123,255
110,126,155,255
124,140,143,255
124,140,128,255
113,128,121,255
83,94,99,255
102,127,135,255
83,108,140,255
46,69,125,255
34,58,120,255
61,86,131,255
75,96,129,255
59,74,105,255
47,59,95,255
39,53,110,255
60,77,132,255
79,97,149,255
73,93,142,255
48,70,123,255
32,55,111,255
36,60,122,255
49,72,138,255
49,63,122,255
57,71,132,255
59,72,138,255
50,62,132,255
46,58,128,255
55,68,134,255
69,83,144,255
77,91,148,255
80,107,136,255
83,109,135,255
78,102,124,255
64,89,107,255
59,82,101,255
71,91,112,255
87,105,133,255
96,113,145,255
68,92,134,255
45,68,113,255
33,55,106,255
50,72,125,255
76,98,151,255
82,104,155,255
66,89,135,255
49,73,115,255
67,87,151,255
69,86,144,255
67,80,134,255
65,75,125,255
70,80,129,255
75,89,138,255
72,90,142,255
62,84,138,255
51,62,104,255
46,61,106,255
48,66,116,255
57,79,130,255
68,90,141,255
72,90,140,255
63,78,123,255
54,65,107,255
60,84,122,255
56,80,120,255
74,98,138,255
105,129,171,255
104,127,172,255
77,100,146,255
66,89,135,255
78,101,149,255
78,108,144,255
89,117,150,255
99,128,154,255
109,138,156,255
122,151,159,255
135,163,163,255
138,165,158,255
134,162,153,255
126,153,148,255
132,156,146,255
134,153,138,255
132,147,132,255
133,146,140,255
134,149,156,255
126,144,168,255
114,135,168,255
104,125,144,255
81,102,133,255
86,107,152,255
91,109,159,255
90,98,135,255
135,130,140,255
193,174,153,255
49,57,110,255
39,49,99,255
39,49,96,255
46,59,103,255
45,60,105,255
35,50,101,255
33,50,106,255
42,58,119,255
49,63,101,255
89,106,144,255
95,120,154,255
119,143,165,255
123,144,141,255
127,135,100,255
167,161,95,255
167,153,68,255
153,148,52,255
170,170,88,255
139,146,90,255
135,151,126,255
126,146,151,255
104,126,154,255
96,116,163,255
39,58,113,255
45,56,123,255
50,61,129,255
43,54,124,255
38,49,119,255
39,51,115,255
31,44,100,255
39,53,101,255
68,83,126,255
42,80,103,255
77,97,122,255
100,102,128,255
104,109,129,255
101,119,135,255
78,102,124,255
60,76,113,255
66,70,119,255
39,47,100,255
40,47,103,255
25,33,92,255
17,28,88,255
28,41,98,255
37,52,103,255
58,78,119,255
94,114,151,255
110,133,153,255
105,126,133,255
117,137,122,255
125,143,115,255
115,133,105,255
112,132,117,255
109,130,137,255
93,116,136,255
93,116,138,255
61,80,109,255
99,112,143,255
144,156,168,255
124,135,117,255
114,122,85,255
138,140,105,255
143,141,115,255
90,118,109,255
98,125,144,255
81,106,159,255
52,79,144,255
47,74,129,255
49,73,115,255
60,75,116,255
81,90,135,255
57,71,122,255
78,92,141,255
82,98,145,255
60,76,123,255
38,56,108,255
39,57,117,255
47,66,138,255
50,68,146,255
28,41,105,255
44,57,123,255
55,67,137,255
53,65,135,255
55,68,134,255
69,83,140,255
86,102,149,255
93,110,150,255
76,103,110,255
94,120,123,255
106,132,132,255
108,132,128,255
105,127,126,255
100,120,123,255
89,105,116,255
74,89,104,255
93,114,145,255
78,98,135,255
60,78,126,255
57,74,130,255
70,86,147,255
78,94,155,255
64,81,137,255
43,60,115,255
57,79,133,255
49,66,121,255
49,63,114,255
64,74,124,255
76,86,136,255
74,87,143,255
68,84,145,255
65,85,149,255
45,56,98,255
47,62,107,255
55,73,123,255
66,88,139,255
76,98,149,255
77,95,145,255
70,85,130,255
62,73,115,255
53,80,111,255
64,91,124,255
74,100,135,255
77,103,140,255
78,104,143,255
86,111,153,255
100,125,170,255
110,135,180,255
99,128,148,255
111,141,155,255
120,149,156,255
122,149,146,255
125,151,136,255
130,156,130,255
129,155,120,255
123,147,107,255
118,146,109,255
129,152,120,255
137,155,129,255
139,152,134,255
140,153,139,255
139,155,143,255
128,148,137,255
114,138,128,255
115,138,144,255
90,113,133,255
100,122,160,255
116,135,181,255
121,129,162,255
156,151,157,255
197,179,151,255
46,55,108,255
35,45,94,255
31,44,88,255
38,53,94,255
37,54,96,255
28,46,94,255
31,48,103,255
42,60,120,255
54,63,94,255
94,109,142,255
97,120,152,255
118,145,166,255
122,142,144,255
121,129,100,255
164,157,98,255
162,147,68,255
147,143,57,255
162,162,88,255
130,137,89,255
119,135,113,255
131,150,158,255
122,141,172,255
97,113,161,255
54,68,125,255
28,39,109,255
36,46,119,255
29,39,114,255
25,35,108,255
31,42,109,255
26,39,96,255
21,35,84,255
35,50,93,255
14,63,71,255
46,72,111,255
57,60,125,255
42,45,100,255
24,42,68,255
8,34,45,255
17,32,65,255
47,47,109,255
98,105,164,255
94,100,162,255
69,77,140,255
48,59,119,255
48,61,117,255
51,67,114,255
70,91,126,255
106,127,158,255
96,128,118,255
99,125,125,255
116,136,147,255
121,136,155,255
102,117,136,255
91,111,122,255
88,114,114,255
74,106,96,255
138,163,181,255
67,87,112,255
72,86,111,255
121,131,134,255
125,129,100,255
128,129,76,255
144,139,85,255
133,122,78,255
106,133,114,255
98,126,139,255
64,92,141,255
37,67,133,255
42,70,129,255
48,71,119,255
48,62,110,255
55,63,114,255
52,62,111,255
54,65,109,255
34,48,89,255
11,26,69,255
19,34,85,255
45,61,124,255
47,62,139,255
29,43,128,255
52,65,131,255
56,69,136,255
48,60,132,255
31,43,113,255
31,44,108,255
58,73,124,255
93,111,147,255
113,132,160,255
125,150,142,255
126,152,139,255
120,145,128,255
110,133,116,255
111,131,116,255
117,135,125,255
113,130,126,255
103,116,118,255
76,96,119,255
88,107,138,255
85,101,148,255
65,79,138,255
53,66,132,255
60,73,140,255
65,78,142,255
62,76,137,255
47,69,120,255
35,53,103,255
43,57,106,255
73,83,132,255
88,97,150,255
75,87,147,255
61,76,143,255
59,78,148,255
36,47,89,255
46,61,106,255
63,81,131,255
76,98,149,255
83,105,156,255
84,102,152,255
81,96,141,255
79,90,132,255
18,46,72,255
58,85,114,255
79,106,137,255
66,93,126,255
68,94,131,255
96,122,161,255
111,136,180,255
102,127,171,255
136,165,173,255
149,176,179,255
153,180,175,255
148,175,156,255
148,173,143,255
158,183,139,255
165,187,134,255
162,185,127,255
158,188,130,255
156,182,133,255
147,164,132,255
137,148,128,255
136,146,131,255
144,160,138,255
148,171,139,255
147,174,133,255
137,161,161,255
92,116,130,255
78,101,133,255
81,101,142,255
88,97,128,255
135,131,133,255
189,172,140,255
39,52,100,255
30,43,87,255
23,37,75,255
24,39,72,255
31,46,77,255
37,52,85,255
38,52,90,255
35,49,90,255
27,51,75,255
74,96,131,255
106,126,175,255
98,117,172,255
92,113,156,255
109,134,152,255
123,153,141,255
121,154,123,255
134,158,154,255
124,149,141,255
120,146,133,255
118,143,133,255
121,144,146,255
131,151,174,255
112,128,175,255
67,81,142,255
42,57,110,255
36,56,131,255
44,63,151,255
60,71,141,255
62,60,96,255
46,40,62,255
35,40,76,255
35,52,110,255
35,48,112,255
44,58,117,255
45,60,111,255
34,50,95,255
28,45,85,255
34,51,93,255
45,61,106,255
51,67,114,255
41,55,114,255
26,42,87,255
18,36,72,255
22,38,85,255
25,38,104,255
33,45,119,255
60,73,139,255
90,105,158,255
106,117,174,255
127,141,180,255
95,113,127,255
77,98,93,255
112,133,128,255
111,129,143,255
84,98,137,255
93,104,161,255
103,123,174,255
79,96,134,255
73,88,103,255
99,111,99,255
130,135,99,255
138,139,85,255
140,137,70,255
146,140,68,255
113,129,115,255
115,131,132,255
103,119,146,255
75,93,141,255
54,74,139,255
52,77,145,255
63,90,155,255
71,101,163,255
44,63,131,255
41,58,124,255
39,56,122,255
43,59,124,255
52,65,131,255
53,65,129,255
47,57,122,255
40,50,113,255
47,61,120,255
46,58,128,255
34,45,125,255
31,41,124,255
47,59,131,255
59,75,122,255
83,104,123,255
120,143,145,255
125,149,113,255
130,148,104,255
140,145,90,255
145,143,80,255
143,141,81,255
134,138,93,255
122,137,110,255
116,136,121,255
114,123,134,255
103,116,138,255
83,101,137,255
70,94,144,255
63,92,148,255
47,78,136,255
51,80,134,255
79,107,158,255
60,69,138,255
48,58,123,255
59,70,128,255
73,85,137,255
64,76,126,255
57,69,121,255
60,71,128,255
55,66,124,255
33,53,92,255
37,56,100,255
73,90,145,255
72,88,151,255
96,111,178,255
66,81,148,255
68,84,149,255
55,71,134,255
74,96,134,255
37,58,91,255
56,79,101,255
78,102,114,255
116,141,147,255
87,110,114,255
115,138,142,255
144,167,171,255
150,182,185,255
146,175,167,255
150,176,150,255
160,179,138,255
164,173,128,255
162,162,122,255
170,163,131,255
185,173,149,255
180,187,119,255
166,175,108,255
154,162,101,255
151,162,106,255
157,169,119,255
156,170,125,255
143,158,117,255
130,144,105,255
156,165,148,255
121,132,127,255
126,138,146,255
97,108,122,255
109,116,122,255
176,170,156,255
191,174,136,255
53,65,115,255
39,52,98,255
21,35,76,255
11,26,61,255
14,29,64,255
27,41,79,255
42,55,99,255
51,64,110,255
70,92,130,255
52,73,118,255
55,75,124,255
89,109,158,255
123,145,183,255
130,154,176,255
118,145,148,255
109,138,129,255
106,128,137,255
121,144,148,255
121,145,145,255
103,126,128,255
90,111,126,255
80,98,132,255
59,74,129,255
39,51,121,255
45,58,114,255
37,57,132,255
41,61,146,255
51,63,127,255
49,46,75,255
33,27,39,255
26,32,58,255
31,49,97,255
31,43,113,255
41,54,120,255
48,62,119,255
47,62,113,255
49,65,113,255
58,73,124,255
67,82,135,255
70,85,140,255
77,91,152,255
67,83,131,255
56,73,111,255
48,64,112,255
41,54,120,255
43,54,130,255
59,72,138,255
77,92,145,255
56,68,122,255
81,94,138,255
66,82,111,255
66,83,104,255
111,128,149,255
114,130,159,255
85,98,142,255
89,101,155,255
63,79,142,255
67,82,133,255
89,102,132,255
118,131,136,255
131,140,125,255
127,134,104,255
132,135,96,255
146,147,103,255
120,136,137,255
107,122,137,255
78,94,129,255
47,64,119,255
36,55,123,255
46,69,137,255
59,86,151,255
65,96,156,255
77,97,162,255
69,86,152,255
57,74,140,255
51,67,132,255
50,63,129,255
47,59,123,255
39,49,114,255
31,41,106,255
45,59,116,255
50,63,129,255
39,51,125,255
38,49,125,255
61,74,140,255
81,98,140,255
100,121,138,255
125,149,149,255
125,147,112,255
132,147,102,255
140,146,88,255
146,143,78,255
145,142,77,255
136,141,87,255
126,140,101,255
118,139,110,255
134,144,147,255
115,129,142,255
94,113,142,255
73,98,142,255
54,83,137,255
51,80,136,255
66,93,148,255
82,107,159,255
66,75,144,255
52,62,125,255
57,68,125,255
62,74,126,255
47,59,109,255
41,53,103,255
50,62,116,255
50,61,119,255
31,52,93,255
46,67,112,255
73,92,146,255
77,95,157,255
87,104,170,255
73,90,155,255
71,89,151,255
61,79,139,255
45,66,109,255
45,67,102,255
85,108,130,255
105,130,139,255
147,170,172,255
132,156,152,255
143,166,162,255
139,162,158,255
139,166,147,255
136,161,133,255
142,166,120,255
159,176,118,255
168,180,118,255
172,175,118,255
176,173,126,255
185,178,138,255
197,201,139,255
184,187,130,255
167,172,118,255
156,163,115,255
155,164,123,255
156,168,132,255
157,170,138,255
158,170,142,255
158,168,143,255
110,123,109,255
131,147,148,255
149,164,173,255
154,161,165,255
170,166,151,255
181,165,128,255
71,83,137,255
69,81,131,255
64,77,123,255
58,72,113,255
55,69,110,255
57,70,116,255
64,76,126,255
70,82,136,255
57,75,137,255
53,71,129,255
64,84,135,255
89,110,153,255
105,127,162,255
106,129,157,255
108,132,156,255
115,139,161,255
106,128,156,255
120,142,167,255
100,123,145,255
86,108,133,255
104,125,158,255
92,110,160,255
50,65,132,255
30,44,121,255
54,67,124,255
47,65,141,255
48,67,148,255
51,62,119,255
42,41,58,255
26,22,22,255
27,33,45,255
38,56,92,255
29,40,118,255
36,48,122,255
40,53,120,255
39,53,114,255
40,54,113,255
45,59,120,255
45,58,124,255
39,51,121,255
41,54,121,255
44,59,112,255
40,57,99,255
29,44,95,255
24,36,106,255
33,44,120,255
45,58,125,255
52,67,120,255
48,62,111,255
64,78,129,255
48,61,115,255
45,58,114,255
77,90,146,255
74,87,141,255
47,61,112,255
47,61,110,255
38,49,127,255
46,57,127,255
70,82,134,255
96,111,146,255
107,120,140,255
101,113,121,255
100,113,115,255
109,121,121,255
83,97,120,255
67,82,115,255
46,60,109,255
31,47,110,255
37,56,126,255
54,77,145,255
62,88,151,255
59,87,146,255
34,54,118,255
36,53,118,255
38,55,120,255
48,64,129,255
60,73,139,255
65,76,143,255
64,74,141,255
60,70,137,255
42,57,108,255
54,68,127,255
46,59,126,255
45,58,125,255
78,92,151,255
109,126,164,255
119,140,155,255
126,150,150,255
130,146,111,255
135,146,102,255
143,146,89,255
146,145,77,255
146,145,75,255
140,144,82,255
131,143,91,255
125,143,99,255
125,139,128,255
105,121,122,255
98,119,138,255
75,101,136,255
41,69,118,255
51,76,129,255
72,95,149,255
62,84,137,255
55,65,132,255
47,57,120,255
56,67,124,255
59,71,121,255
39,52,100,255
34,46,96,255
44,56,110,255
46,57,114,255
41,62,107,255
67,87,136,255
78,96,154,255
84,102,164,255
72,89,154,255
82,100,162,255
73,91,149,255
69,88,143,255
61,81,128,255
82,104,142,255
110,132,157,255
109,131,140,255
139,162,156,255
151,174,160,255
159,183,163,255
138,159,140,255
137,156,112,255
139,158,106,255
149,167,103,255
167,183,109,255
178,190,112,255
179,187,114,255
180,183,118,255
183,182,124,255
189,187,127,255
191,190,132,255
191,192,139,255
186,190,145,255
177,183,145,255
165,174,141,255
155,166,138,255
150,162,138,255
188,202,163,255
133,149,124,255
115,133,125,255
114,130,133,255
149,159,160,255
207,203,190,255
207,192,159,255
62,74,128,255
67,79,131,255
69,82,128,255
64,77,121,255
54,67,113,255
49,61,111,255
51,62,119,255
56,67,127,255
24,39,118,255
68,85,153,255
93,112,166,255
74,95,136,255
59,81,116,255
74,96,134,255
94,115,160,255
98,118,169,255
74,92,140,255
93,112,158,255
64,83,127,255
50,69,115,255
82,99,154,255
70,86,151,255
26,40,117,255
22,34,120,255
55,66,126,255
51,67,141,255
52,70,146,255
54,64,111,255
42,41,45,255
25,21,8,255
27,33,35,255
42,60,86,255
57,67,150,255
60,71,151,255
58,70,144,255
53,65,135,255
53,66,133,255
56,68,140,255
51,62,138,255
42,53,133,255
51,63,137,255
66,80,139,255
71,87,135,255
63,78,133,255
64,76,148,255
81,92,170,255
92,105,172,255
91,106,159,255
81,97,145,255
83,97,156,255
56,68,142,255
35,45,129,255
39,49,133,255
30,42,116,255
17,31,90,255
25,41,89,255
47,54,146,255
33,42,125,255
29,41,113,255
47,61,120,255
62,80,130,255
64,83,129,255
56,77,120,255
52,73,118,255
34,48,96,255
36,50,101,255
36,50,111,255
40,55,124,255
51,70,142,255
60,81,150,255
53,76,140,255
40,64,124,255
39,60,119,255
44,62,124,255
50,68,130,255
57,73,138,255
61,74,140,255
55,66,134,255
42,51,120,255
31,40,111,255
39,55,103,255
56,71,124,255
50,64,123,255
49,63,122,255
86,101,152,255
121,139,173,255
124,145,160,255
117,140,144,255
133,144,114,255
